type,created_at,date_string,data
train,1454336195,2016-02-01 08:16,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454336195', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
train,1454336255,2016-02-01 08:17,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454336255', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454336266,2016-02-01 08:17,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454336266', 'eta': '18.5 to 22.0', 'stop_name': 'California', 'type': 'train'}"
train,1454336377,2016-02-01 08:19,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454336377', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
bus,1454336460,2016-02-01 08:21,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454336460', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454336460,2016-02-01 08:21,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454336460', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454336478,2016-02-01 08:21,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454336478', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454336551,2016-02-01 08:22,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454336551', 'eta': '8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454336619,2016-02-01 08:23,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454336619', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454336640,2016-02-01 08:24,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454336640', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454336731,2016-02-01 08:25,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454336731', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
train,1454336882,2016-02-01 08:28,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454336882', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
train,1454336965,2016-02-01 08:29,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454336965', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
train,1454336971,2016-02-01 08:29,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454336971', 'eta': '1.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454337027,2016-02-01 08:30,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454337027', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454337060,2016-02-01 08:31,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454337060', 'eta': '0.0 to 5.16666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1454337120,2016-02-01 08:32,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454337120', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454337120,2016-02-01 08:32,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454337120', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454337147,2016-02-01 08:32,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454337147', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454337152,2016-02-01 08:32,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454337152', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
train,1454337213,2016-02-01 08:33,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454337213', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454337239,2016-02-01 08:33,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454337239', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454337387,2016-02-01 08:36,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454337387', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454337449,2016-02-01 08:37,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454337449', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
train,1454337628,2016-02-01 08:40,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454337628', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
train,1454337784,2016-02-01 08:43,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454337784', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1454337900,2016-02-01 08:45,"{'surge_rate': '1.15 to 1.3', 'eta': '6.5 to 8.0', 'type': 'uberX', 'request_time': '1454337900', 'request_id': 'c7bbce2b-c694-11e5-b05f-6c40089af1d0'}"
train,1454338025,2016-02-01 08:47,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454338025', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454338059,2016-02-01 08:47,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454338059', 'eta': '18.5 to 22.0', 'stop_name': 'California', 'type': 'train'}"
train,1454338105,2016-02-01 08:48,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454338105', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454338140,2016-02-01 08:49,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454338140', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454338140,2016-02-01 08:49,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454338140', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454338325,2016-02-01 08:52,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454338325', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454338537,2016-02-01 08:55,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454338537', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454338620,2016-02-01 08:57,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454338620', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454338776,2016-02-01 08:59,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454338776', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
weather,1454338801,2016-02-01 09:00,"{'date': '1454338801', 'weather': 'Mostly Cloudy', 'type': 'weather', 'feels_like': '27.6666666667 to 32.5'}"
train,1454338837,2016-02-01 09:00,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454338837', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454338886,2016-02-01 09:01,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454338886', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454338886,2016-02-01 09:01,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454338886', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454338980,2016-02-01 09:03,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454338980', 'eta': '18.5 to 22.0', 'stop_name': 'California', 'type': 'train'}"
train,1454339087,2016-02-01 09:04,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454339087', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454339186,2016-02-01 09:06,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454339186', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454339280,2016-02-01 09:08,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454339280', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454339387,2016-02-01 09:09,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454339387', 'eta': '10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454339397,2016-02-01 09:09,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454339397', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454339400,2016-02-01 09:10,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454339400', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454339697,2016-02-01 09:14,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454339697', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454339747,2016-02-01 09:15,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454339747', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454339760,2016-02-01 09:16,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454339760', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454339880,2016-02-01 09:18,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454339880', 'eta': '0.0 to 5.16666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454339891,2016-02-01 09:18,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454339891', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454340156,2016-02-01 09:22,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454340156', 'eta': '8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454340191,2016-02-01 09:23,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454340191', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454340456,2016-02-01 09:27,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454340456', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454340518,2016-02-01 09:28,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454340518', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1454340600,2016-02-01 09:30,"{'surge_rate': '1.0', 'eta': '5.0 to 6.5', 'type': 'uberX', 'request_time': '1454340600', 'request_id': '4ce57833-c9cc-11e5-a54d-6c40089af1d0'}"
train,1454340642,2016-02-01 09:30,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454340642', 'eta': '1.0', 'stop_name': 'California', 'type': 'train'}"
train,1454340685,2016-02-01 09:31,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454340685', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454340758,2016-02-01 09:32,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454340758', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
train,1454340818,2016-02-01 09:33,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454340818', 'eta': '19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454340822,2016-02-01 09:33,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454340822', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454340900,2016-02-01 09:35,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454340900', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454340925,2016-02-01 09:35,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454340925', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454341020,2016-02-01 09:37,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454341020', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1454341140,2016-02-01 09:39,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454341140', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454341368,2016-02-01 09:42,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454341368', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
bus,1454341500,2016-02-01 09:45,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454341500', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454341593,2016-02-01 09:46,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454341593', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454341598,2016-02-01 09:46,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454341598', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
train,1454341668,2016-02-01 09:47,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454341668', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454341771,2016-02-01 09:49,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454341771', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454341833,2016-02-01 09:50,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454341833', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454341860,2016-02-01 09:51,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454341860', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1454341920,2016-02-01 09:52,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454341920', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454342011,2016-02-01 09:53,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454342011', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454342251,2016-02-01 09:57,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454342251', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
weather,1454342401,2016-02-01 10:00,"{'date': '1454342401', 'weather': 'Mostly Cloudy', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
train,1454342466,2016-02-01 10:01,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454342466', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454342551,2016-02-01 10:02,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454342551', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454342700,2016-02-01 10:05,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454342700', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454342766,2016-02-01 10:06,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454342766', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454342903,2016-02-01 10:08,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454342903', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454343120,2016-02-01 10:12,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454343120', 'eta': '10.3333333333 to 15.5', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454343143,2016-02-01 10:12,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454343143', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
uberX,1454343300,2016-02-01 10:15,"{'surge_rate': '1.0', 'eta': '5.0', 'type': 'uberX', 'request_time': '1454343300', 'request_id': '78b2fbc0-c5de-11e5-b510-6c40089af1d0'}"
train,1454343504,2016-02-01 10:18,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454343504', 'eta': '18.5 to 22.0', 'stop_name': 'California', 'type': 'train'}"
bus,1454343540,2016-02-01 10:19,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454343540', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454343540,2016-02-01 10:19,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454343540', 'eta': '15.5 to 20.6666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454343596,2016-02-01 10:19,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454343596', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
bus,1454343720,2016-02-01 10:22,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454343720', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454343836,2016-02-01 10:23,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454343836', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454344018,2016-02-01 10:26,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454344018', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
train,1454344258,2016-02-01 10:30,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454344258', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454344274,2016-02-01 10:31,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454344274', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454344440,2016-02-01 10:34,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454344440', 'eta': '15.5 to 20.6666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1454344680,2016-02-01 10:38,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454344680', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454344860,2016-02-01 10:41,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454344860', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454344896,2016-02-01 10:41,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454344896', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1454345100,2016-02-01 10:45,"{'surge_rate': '1.0', 'eta': '6.5 to 8.0', 'type': 'uberX', 'request_time': '1454345100', 'request_id': '7916ffc7-c43d-11e5-b194-6c40089af1d0'}"
train,1454345130,2016-02-01 10:45,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454345130', 'eta': '1.0', 'stop_name': 'California', 'type': 'train'}"
train,1454345136,2016-02-01 10:45,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454345136', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454345160,2016-02-01 10:46,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454345160', 'eta': '15.5 to 20.6666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454345160,2016-02-01 10:46,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454345160', 'eta': '15.5 to 20.6666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454345198,2016-02-01 10:46,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454345198', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
train,1454345256,2016-02-01 10:47,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454345256', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454345280,2016-02-01 10:48,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454345280', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454345340,2016-02-01 10:49,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454345340', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454345370,2016-02-01 10:49,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454345370', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454345520,2016-02-01 10:52,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454345520', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454345556,2016-02-01 10:52,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454345556', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454345580,2016-02-01 10:53,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454345580', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454345909,2016-02-01 10:58,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454345909', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1454346000,2016-02-01 11:00,"{'surge_rate': '1.0', 'eta': '6.5 to 8.0', 'type': 'uberX', 'request_time': '1454346000', 'request_id': 'a9d129d1-c441-11e5-a9d4-6c40089af1d0'}"
weather,1454346001,2016-02-01 11:00,"{'date': '1454346001', 'weather': 'Mostly Cloudy', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
train,1454346083,2016-02-01 11:01,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454346083', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1454346209,2016-02-01 11:03,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454346209', 'eta': '19.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454346360,2016-02-01 11:06,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454346360', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454346383,2016-02-01 11:06,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454346383', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1454346660,2016-02-01 11:11,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454346660', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1454346720,2016-02-01 11:12,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454346720', 'eta': '10.3333333333 to 15.5', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454346760,2016-02-01 11:12,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454346760', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454346878,2016-02-01 11:14,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454346878', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1454346900,2016-02-01 11:15,"{'surge_rate': '1.15 to 1.3', 'eta': '5.0 to 6.5', 'type': 'uberX', 'request_time': '1454346900', 'request_id': 'd99543dc-c8fc-11e5-8cda-6c40089af1d0'}"
train,1454347050,2016-02-01 11:17,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454347050', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454347260,2016-02-01 11:21,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454347260', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1454347320,2016-02-01 11:22,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454347320', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1454347320,2016-02-01 11:22,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454347320', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1454347350,2016-02-01 11:22,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454347350', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454347351,2016-02-01 11:22,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454347351', 'eta': '8.0', 'stop_name': 'California', 'type': 'train'}"
train,1454347651,2016-02-01 11:27,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454347651', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1454347760,2016-02-01 11:29,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454347760', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
train,1454347880,2016-02-01 11:31,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454347880', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
bus,1454347920,2016-02-01 11:32,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1454347920', 'eta': '15.5 to 20.6666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1454348180,2016-02-01 11:36,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454348180', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1454348373,2016-02-01 11:39,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1454348373', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
bus,1454348400,2016-02-01 11:40,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1454348400', 'eta': '25.8333333333 to 31.0', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
