requested_time,route,direction,stop_name,eta,delayed
1454336266,Blue,5,California,18.5 to 22.0,0
1454336191,Blue,5,California,1.0 to 4.5,0
1454336255,Blue,5,California,1.0 to 4.5,0
1454336377,Blue,5,California,4.5 to 8.0,0
1454336478,Blue,5,California,4.5 to 8.0,0
1454336551,Blue,5,California,8.0,0
1454336619,Blue,5,California,8.0 to 11.5,0
1454336731,Blue,5,California,8.0 to 11.5,0
1454336882,Blue,5,California,11.5 to 15.0,0
1454336965,Blue,5,California,15.0,0
1454337152,Blue,5,California,15.0 to 18.5,0
1454337027,Blue,5,California,1.0 to 4.5,0
1454337239,Blue,5,California,4.5 to 8.0,0
1454337449,Blue,5,California,8.0 to 11.5,0
1454337628,Blue,5,California,11.5 to 15.0,0
1454337784,Blue,5,California,15.0,0
1454338059,Blue,5,California,18.5 to 22.0,0
1454338025,Blue,5,California,1.0 to 4.5,0
1454338537,Blue,5,California,8.0 to 11.5,0
1454338776,Blue,5,California,15.0,0
1454338980,Blue,5,California,18.5 to 22.0,0
1454338886,Blue,5,California,1.0 to 4.5,0
1454339087,Blue,5,California,4.5 to 8.0,0
1454339397,Blue,5,California,8.0 to 11.5,0
1454339747,Blue,5,California,15.0 to 18.5,0
1454339891,Blue,5,California,1.0 to 4.5,0
1454340156,Blue,5,California,8.0,0
1454340518,Blue,5,California,11.5 to 15.0,0
1454340758,Blue,5,California,15.0 to 18.5,0
1454340685,Blue,5,California,1.0 to 4.5,0
1454340642,Blue,5,California,1.0,0
1454341368,Blue,5,California,11.5 to 15.0,0
1454341598,Blue,5,California,15.0 to 18.5,0
1454341593,Blue,5,California,1.0 to 4.5,0
1454341771,Blue,5,California,4.5 to 8.0,0
1454342251,Blue,5,California,11.5 to 15.0,0
1454342466,Blue,5,California,1.0 to 4.5,0
1454342903,Blue,5,California,8.0 to 11.5,0
1454343504,Blue,5,California,18.5 to 22.0,0
1454343596,Blue,5,California,4.5 to 8.0,0
1454344018,Blue,5,California,11.5 to 15.0,0
1454344896,Blue,5,California,11.5 to 15.0,0
1454345198,Blue,5,California,15.0 to 18.5,0
1454345130,Blue,5,California,1.0,0
1454345256,Blue,5,California,1.0 to 4.5,0
1454345909,Blue,5,California,11.5 to 15.0,0
1454346083,Blue,5,California,1.0 to 4.5,0
1454346878,Blue,5,California,15.0,0
1454347050,Blue,5,California,1.0 to 4.5,0
1454347351,Blue,5,California,8.0,0
1454347760,Blue,5,California,15.0,0
1454347880,Blue,5,California,1.0 to 4.5,0
1454348373,Blue,5,California,11.5 to 15.0,0
1454349372,Blue,5,California,11.5 to 15.0,0
1454418145,Blue,5,California,15.0 to 18.5,0
1454418217,Blue,5,California,1.0 to 4.5,0
1454418691,Blue,5,California,11.5 to 15.0,0
1454418811,Blue,5,California,11.5 to 15.0,0
1454419016,Blue,5,California,15.0 to 18.5,0
1454418994,Blue,5,California,1.0 to 4.5,0
1454419500,Blue,5,California,8.0 to 11.5,0
1454419715,Blue,5,California,11.5 to 15.0,0
1454419997,Blue,5,California,18.5 to 22.0,0
1454419978,Blue,5,California,1.0 to 4.5,0
1454420337,Blue,5,California,8.0 to 11.5,0
1454420577,Blue,5,California,11.5 to 15.0,0
1454420682,Blue,5,California,15.0,0
1454420870,Blue,5,California,15.0 to 18.5,0
1454420754,Blue,5,California,1.0,0
1454420874,Blue,5,California,1.0 to 4.5,0
1454420968,Blue,5,California,4.5 to 8.0,0
1454421173,Blue,5,California,8.0,0
1454421474,Blue,5,California,11.5 to 15.0,0
1454421599,Blue,5,California,15.0,0
1454421825,Blue,5,California,18.5 to 22.0,0
1454421929,Blue,5,California,4.5 to 8.0,0
1454422059,Blue,5,California,8.0,0
1454422237,Blue,5,California,8.0 to 11.5,0
1454422358,Blue,5,California,11.5 to 15.0,0
1454422525,Blue,5,California,15.0 to 18.5,0
1454422594,Blue,5,California,15.0 to 18.5,0
1454422535,Blue,5,California,1.0,0
1454422894,Blue,5,California,4.5 to 8.0,0
1454423069,Blue,5,California,8.0 to 11.5,0
1454423256,Blue,5,California,11.5 to 15.0,0
1454423378,Blue,5,California,15.0,0
1454423552,Blue,5,California,15.0 to 18.5,0
1454423496,Blue,5,California,1.0 to 4.5,0
1454423734,Blue,5,California,4.5 to 8.0,0
1454423916,Blue,5,California,8.0 to 11.5,0
1454424098,Blue,5,California,11.5 to 15.0,0
1454424329,Blue,5,California,15.0 to 18.5,0
1454424380,Blue,5,California,1.0 to 4.5,0
1454424752,Blue,5,California,8.0,0
1454424997,Blue,5,California,11.5 to 15.0,0
1454425298,Blue,5,California,1.0 to 4.5,0
1454425536,Blue,5,California,4.5 to 8.0,0
1454425956,Blue,5,California,11.5 to 15.0,0
1454426425,Blue,5,California,4.5 to 8.0,0
1454426885,Blue,5,California,11.5 to 15.0,0
1454427031,Blue,5,California,1.0,0
1454427305,Blue,5,California,4.5 to 8.0,0
1454427987,Blue,5,California,15.0 to 18.5,0
1454428015,Blue,5,California,1.0 to 4.5,0
1454428377,Blue,5,California,8.0,0
1454428794,Blue,5,California,15.0,0
1454429011,Blue,5,California,1.0 to 4.5,0
1454429374,Blue,5,California,8.0 to 11.5,0
1454429912,Blue,5,California,18.5 to 22.0,0
1454430090,Blue,5,California,4.5 to 8.0,0
1454430457,Blue,5,California,11.5 to 15.0,0
1454431357,Blue,5,California,11.5 to 15.0,0
1454431721,Blue,5,California,18.5 to 22.0,0
1454431838,Blue,5,California,4.5 to 8.0,0
1454432478,Blue,5,California,15.0 to 18.5,0
1454432971,Blue,5,California,8.0 to 11.5,0
1454433515,Blue,5,California,18.5 to 22.0,0
1454433454,Blue,5,California,1.0 to 4.5,0
1454434146,Blue,5,California,15.0,0
1454434715,Blue,5,California,8.0 to 11.5,0
1454435250,Blue,5,California,15.0 to 18.5,0
1454435222,Blue,5,California,1.0 to 4.5,0
1454435915,Blue,5,California,11.5 to 15.0,0
1454504570,Blue,5,California,15.0 to 18.5,0
1454504496,Blue,5,California,1.0 to 4.5,0
1454504990,Blue,5,California,8.0 to 11.5,0
1454505162,Blue,5,California,11.5 to 15.0,0
1454505530,Blue,5,California,18.5 to 22.0,0
1454505579,Blue,5,California,4.5 to 8.0,0
1454505916,Blue,5,California,8.0 to 11.5,0
1454506089,Blue,5,California,11.5 to 15.0,0
1454506420,Blue,5,California,18.5 to 22.0,0
1454506477,Blue,5,California,4.5 to 8.0,0
1454506680,Blue,5,California,8.0 to 11.5,0
1454506779,Blue,5,California,8.0 to 11.5,0
1454506983,Blue,5,California,11.5 to 15.0,0
1454507242,Blue,5,California,15.0 to 18.5,0
1454507139,Blue,5,California,1.0,0
1454507434,Blue,5,California,4.5 to 8.0,0
1454507551,Blue,5,California,8.0,0
1454507794,Blue,5,California,11.5 to 15.0,0
1454507968,Blue,5,California,15.0,0
1454508273,Blue,5,California,4.5 to 8.0,0
1454508457,Blue,5,California,8.0,0
1454508635,Blue,5,California,8.0 to 11.5,0
1454508867,Blue,5,California,15.0,0
1454509085,Blue,5,California,18.5 to 22.0,0
1454508921,Blue,5,California,1.0,0
1454509054,Blue,5,California,1.0 to 4.5,0
1454509169,Blue,5,California,4.5 to 8.0,0
1454509511,Blue,5,California,8.0 to 11.5,0
1454509624,Blue,5,California,11.5 to 15.0,0
1454509720,Blue,5,California,11.5 to 15.0,0
1454509946,Blue,5,California,15.0 to 18.5,0
1454509832,Blue,5,California,1.0,0
1454510073,Blue,5,California,4.5 to 8.0,0
1454510257,Blue,5,California,8.0,0
1454510397,Blue,5,California,8.0 to 11.5,0
1454510611,Blue,5,California,11.5 to 15.0,0
1454510844,Blue,5,California,15.0 to 18.5,0
1454510737,Blue,5,California,1.0,0
1454510970,Blue,5,California,4.5 to 8.0,0
1454511275,Blue,5,California,8.0 to 11.5,0
1454511490,Blue,5,California,11.5 to 15.0,0
1454511923,Blue,5,California,4.5 to 8.0,0
1454512240,Blue,5,California,8.0 to 11.5,0
1454512357,Blue,5,California,11.5 to 15.0,0
1454512845,Blue,5,California,4.5 to 8.0,0
1454513195,Blue,5,California,11.5 to 15.0,0
1454513785,Blue,5,California,4.5 to 8.0,0
1454514316,Blue,5,California,15.0 to 18.5,0
1454514336,Blue,5,California,1.0,0
1454514694,Blue,5,California,4.5 to 8.0,0
1454515164,Blue,5,California,15.0,0
1454515713,Blue,5,California,8.0 to 11.5,0
1454516321,Blue,5,California,18.5 to 22.0,0
1454516612,Blue,5,California,8.0 to 11.5,0
1454517015,Blue,5,California,15.0 to 18.5,0
1454517492,Blue,5,California,8.0 to 11.5,0
1454518122,Blue,5,California,18.5 to 22.0,0
1454518169,Blue,5,California,4.5 to 8.0,0
1454518950,Blue,5,California,15.0 to 18.5,0
1454519011,Blue,5,California,1.0 to 4.5,0
1454519498,Blue,5,California,11.5 to 15.0,0
1454520215,Blue,5,California,8.0 to 11.5,0
1454520632,Blue,5,California,15.0 to 18.5,0
1454520618,Blue,5,California,1.0,0
1454521296,Blue,5,California,11.5 to 15.0,0
1454521765,Blue,5,California,4.5 to 8.0,0
1454591174,Blue,5,California,4.5 to 8.0,0
1454591378,Blue,5,California,8.0 to 11.5,0
1454591585,Blue,5,California,11.5 to 15.0,0
1454591934,Blue,5,California,1.0 to 4.5,0
1454592226,Blue,5,California,8.0 to 11.5,0
1454592443,Blue,5,California,11.5 to 15.0,0
1454592773,Blue,5,California,15.0 to 18.5,0
