0,Blue,0,20160124 17:14:41,20160124 16:59:41,0,Damen,0,5
0,Blue,0,20160124 17:16:24,20160124 16:59:24,0,Damen,0,5
0,Blue,0,20160124 17:04:28,20160124 16:59:28,0,Monroe,0,1
0,Blue,0,20160124 17:14:51,20160124 16:59:51,0,Monroe,0,1
0,Blue,0,20160124 17:13:34,20160124 17:12:34,0,California,1,5
0,Blue,0,20160124 17:22:48,20160124 17:14:48,0,California,0,5
0,Blue,0,20160124 17:27:58,20160124 17:14:58,0,California,0,5
0,Blue,0,20160124 17:31:51,20160124 17:14:51,0,California,0,5
0,Blue,0,20160124 17:16:50,20160124 17:14:50,0,Damen,0,5
0,Blue,0,20160124 17:18:34,20160124 17:12:34,0,Damen,0,5
0,Blue,0,20160124 17:27:48,20160124 17:14:48,0,Damen,0,5
0,Blue,0,20160124 17:31:58,20160124 17:14:58,0,Damen,0,5
0,Blue,0,20160124 17:16:49,20160124 17:14:49,0,Monroe,0,1
0,Blue,0,20160124 17:25:32,20160124 17:14:32,0,Monroe,0,1
0,Blue,0,20160124 17:32:57,20160124 17:29:57,0,California,0,5
0,Blue,0,20160124 17:39:35,20160124 17:29:35,0,California,0,5
0,Blue,0,20160124 17:45:42,20160124 17:29:42,0,California,0,5
0,Blue,0,20160124 17:32:58,20160124 17:29:58,0,Damen,0,5
0,Blue,0,20160124 17:37:57,20160124 17:29:57,0,Damen,0,5
0,Blue,0,20160124 17:44:35,20160124 17:29:35,0,Damen,0,5
0,Blue,0,20160124 17:36:53,20160124 17:29:53,0,Monroe,0,1
0,Blue,0,20160124 17:43:02,20160124 17:30:02,1,Monroe,0,1
0,Blue,0,20160124 17:47:31,20160124 17:44:31,0,California,0,5
0,Blue,0,20160124 17:54:54,20160124 17:44:54,0,California,0,5
0,Blue,0,20160124 17:46:56,20160124 17:44:56,0,Damen,0,5
0,Blue,0,20160124 17:51:31,20160124 17:44:31,0,Damen,0,5
0,Blue,0,20160124 17:58:54,20160124 17:44:54,0,Damen,0,5
0,Blue,0,20160124 17:47:57,20160124 17:44:57,0,Monroe,0,1
0,Blue,0,20160124 18:02:56,20160124 17:44:56,0,Monroe,0,1
0,Blue,0,20160124 18:05:50,20160124 17:59:50,0,California,0,5
0,Blue,0,20160124 18:12:43,20160124 17:59:43,0,California,0,5
0,Blue,0,20160124 18:18:46,20160124 17:59:46,0,California,0,5
0,Blue,0,20160124 18:10:50,20160124 17:59:50,0,Damen,0,5
0,Blue,0,20160124 18:17:43,20160124 17:59:43,0,Damen,0,5
0,Blue,0,20160124 18:02:54,20160124 17:59:54,0,Monroe,0,1
0,Blue,0,20160124 18:04:57,20160124 17:59:57,0,Monroe,0,1
0,Blue,0,20160124 18:18:56,20160124 18:14:56,0,California,0,5
0,Blue,0,20160124 18:27:49,20160124 18:14:49,0,California,0,5
0,Blue,0,20160124 18:17:59,20160124 18:14:59,0,Damen,0,5
0,Blue,0,20160124 18:23:56,20160124 18:14:56,0,Damen,0,5
0,Blue,0,20160124 18:32:49,20160124 18:14:49,0,Damen,0,5
0,Blue,0,20160124 18:15:32,20160124 18:14:32,0,Monroe,1,1
0,Blue,0,20160124 18:18:50,20160124 18:14:50,0,Monroe,0,1
0,Blue,0,20160124 18:30:42,20160124 18:29:42,0,California,1,5
0,Blue,0,20160124 18:36:52,20160124 18:29:52,0,California,0,5
0,Blue,0,20160124 18:46:24,20160124 18:29:24,0,California,0,5
0,Blue,0,20160124 18:34:42,20160124 18:29:42,0,Damen,0,5
