'distance_to_stop', 'rt', 'vehicle_id', 'prdtm', 'tmstmp', 'rtdir', 'stpnm'
2411,52,1623,20160131 18:47,20160131 18:44,Southbound,California & Milwaukee (Blue Line)
10556,52,1077,20160131 18:56,20160131 18:44,Northbound,California & Le Moyne
7622,72,1054,20160131 19:09,20160131 18:59,Westbound,North Ave & Damen
9248,72,1966,20160131 19:11,20160131 18:59,Eastbound,North Ave & California
12627,72,2023,20160131 19:26,20160131 18:59,Westbound,North Ave & Damen
7104,52,1834,20160131 19:07,20160131 18:59,Southbound,California & Milwaukee (Blue Line)
18575,52,1636,20160131 19:20,20160131 18:59,Northbound,California & Le Moyne
22059,52,1077,20160131 19:27,20160131 18:59,Southbound,California & Milwaukee (Blue Line)
10119,72,2020,20160131 19:26,20160131 19:14,Eastbound,North Ave & California
9030,72,2023,20160131 19:26,20160131 19:15,Westbound,North Ave & Damen
13829,72,1068,20160131 19:43,20160131 19:14,Westbound,North Ave & Damen
5238,52,1636,20160131 19:19,20160131 19:14,Northbound,California & Le Moyne
9826,52,1077,20160131 19:25,20160131 19:14,Southbound,California & Milwaukee (Blue Line)
17737,52,1840,20160131 19:34,20160131 19:14,Northbound,California & Le Moyne
11657,72,1068,20160131 19:44,20160131 19:29,Westbound,North Ave & Damen
18410,72,8101,20160131 19:50,20160131 19:30,Eastbound,North Ave & California
6112,52,1840,20160131 19:36,20160131 19:29,Northbound,California & Le Moyne
18153,52,1636,20160131 19:47,20160131 19:28,Southbound,California & Milwaukee (Blue Line)
21090,52,1235,20160131 19:52,20160131 19:29,Northbound,California & Le Moyne
5264,72,8101,20160131 19:51,20160131 19:44,Eastbound,North Ave & California
12617,72,1966,20160131 20:00,20160131 19:44,Westbound,North Ave & Damen
22674,72,1985,20160131 20:09,20160131 19:44,Eastbound,North Ave & California
3083,52,1636,20160131 19:47,20160131 19:44,Southbound,California & Milwaukee (Blue Line)
9223,52,1235,20160131 19:54,20160131 19:44,Northbound,California & Le Moyne
15587,52,1840,20160131 20:07,20160131 19:44,Southbound,California & Milwaukee (Blue Line)
2307,72,1966,20160131 20:03,20160131 19:59,Westbound,North Ave & Damen
7823,72,1985,20160131 20:09,20160131 19:59,Eastbound,North Ave & California
12572,72,2020,20160131 20:17,20160131 19:59,Westbound,North Ave & Damen
9826,52,1840,20160131 20:10,20160131 20:00,Southbound,California & Milwaukee (Blue Line)
18015,52,1128,20160131 20:19,20160131 19:59,Northbound,California & Le Moyne
22830,52,1235,20160131 20:28,20160131 19:59,Southbound,California & Milwaukee (Blue Line)
2453,72,2020,20160131 20:17,20160131 20:14,Westbound,North Ave & Damen
13912,72,1054,20160131 20:30,20160131 20:14,Eastbound,North Ave & California
12572,72,8101,20160131 20:34,20160131 20:14,Westbound,North Ave & Damen
3825,52,1128,20160131 20:18,20160131 20:14,Northbound,California & Le Moyne
9935,52,1235,20160131 20:28,20160131 20:14,Southbound,California & Milwaukee (Blue Line)
18881,52,1096,20160131 20:33,20160131 20:15,Northbound,California & Le Moyne
3519,72,8101,20160131 20:34,20160131 20:29,Westbound,North Ave & Damen
14579,72,2023,20160131 20:46,20160131 20:29,Eastbound,North Ave & California
13997,72,1985,20160131 20:54,20160131 20:29,Westbound,North Ave & Damen
7819,52,1096,20160131 20:37,20160131 20:29,Northbound,California & Le Moyne
18158,52,1128,20160131 20:49,20160131 20:29,Southbound,California & Milwaukee (Blue Line)
28701,52,1623,20160131 20:59,20160131 20:30,Northbound,California & Le Moyne
3775,72,2023,20160131 20:49,20160131 20:44,Eastbound,North Ave & California
8917,72,1985,20160131 20:55,20160131 20:43,Westbound,North Ave & Damen
21113,72,1068,20160131 21:06,20160131 20:44,Eastbound,North Ave & California
5910,52,1128,20160131 20:50,20160131 20:44,Southbound,California & Milwaukee (Blue Line)
13964,52,1623,20160131 20:58,20160131 20:44,Northbound,California & Le Moyne
17294,52,1096,20160131 21:09,20160131 20:44,Southbound,California & Milwaukee (Blue Line)
7827,72,1068,20160131 21:08,20160131 20:59,Eastbound,North Ave & California
12491,72,1054,20160131 21:16,20160131 20:59,Westbound,North Ave & Damen
29119,72,1966,20160131 21:27,20160131 20:58,Eastbound,North Ave & California
9850,52,1096,20160131 21:10,20160131 20:59,Southbound,California & Milwaukee (Blue Line)
23290,52,1834,20160131 21:23,20160131 20:59,Northbound,California & Le Moyne
22909,52,1623,20160131 21:29,20160131 20:59,Southbound,California & Milwaukee (Blue Line)
1238,72,1054,20160131 21:16,20160131 21:14,Westbound,North Ave & Damen
10583,72,1966,20160131 21:26,20160131 21:14,Eastbound,North Ave & California
12572,72,2023,20160131 21:34,20160131 21:14,Westbound,North Ave & Damen
10266,52,1834,20160131 21:24,20160131 21:14,Northbound,California & Le Moyne
9886,52,1623,20160131 21:29,20160131 21:14,Southbound,California & Milwaukee (Blue Line)
26528,52,1077,20160131 21:39,20160131 21:14,Northbound,California & Le Moyne
6943,72,2023,20160131 21:36,20160131 21:28,Westbound,North Ave & Damen
18401,72,8101,20160131 21:48,20160131 21:29,Eastbound,North Ave & California
12995,72,1068,20160131 21:54,20160131 21:28,Westbound,North Ave & Damen
824,52,1623,20160131 21:30,20160131 21:29,Southbound,California & Milwaukee (Blue Line)
14475,52,1077,20160131 21:44,20160131 21:29,Northbound,California & Le Moyne
18143,52,1834,20160131 21:50,20160131 21:29,Southbound,California & Milwaukee (Blue Line)
2707,72,8101,20160131 21:47,20160131 21:44,Eastbound,North Ave & California
11449,72,1068,20160131 21:59,20160131 21:44,Westbound,North Ave & Damen
21887,72,1985,20160131 22:06,20160131 21:44,Eastbound,North Ave & California
785,52,1077,20160131 21:46,20160131 21:44,Northbound,California & Le Moyne
5987,52,1834,20160131 21:50,20160131 21:44,Southbound,California & Milwaukee (Blue Line)
22567,52,1636,20160131 22:04,20160131 21:42,Northbound,California & Le Moyne
6580,72,1985,20160131 22:06,20160131 21:59,Eastbound,North Ave & California
12572,72,1966,20160131 22:14,20160131 21:58,Westbound,North Ave & Damen
29858,72,1054,20160131 22:28,20160131 21:59,Eastbound,North Ave & California
6113,52,1636,20160131 22:06,20160131 21:59,Northbound,California & Le Moyne
9840,52,1077,20160131 22:11,20160131 21:59,Southbound,California & Milwaukee (Blue Line)
28558,52,1840,20160131 22:27,20160131 21:59,Northbound,California & Le Moyne
2349,72,1966,20160131 22:16,20160131 22:13,Westbound,North Ave & Damen
13559,72,1054,20160131 22:28,20160131 22:13,Eastbound,North Ave & California
12626,72,8101,20160131 22:35,20160131 22:12,Westbound,North Ave & Damen
15916,52,1840,20160131 22:29,20160131 22:13,Northbound,California & Le Moyne
18571,52,1636,20160131 22:31,20160131 22:13,Southbound,California & Milwaukee (Blue Line)
7618,72,8101,20160131 22:38,20160131 22:29,Westbound,North Ave & Damen
18395,72,2023,20160131 22:48,20160131 22:29,Eastbound,North Ave & California
12635,72,1985,20160131 22:56,20160131 22:29,Westbound,North Ave & Damen
3192,72,2023,20160131 22:47,20160131 22:44,Eastbound,North Ave & California
10536,72,1985,20160131 22:57,20160131 22:44,Westbound,North Ave & Damen
29083,72,1068,20160131 23:11,20160131 22:44,Eastbound,North Ave & California
10586,72,1068,20160131 23:11,20160131 22:59,Eastbound,North Ave & California
12572,72,1054,20160131 23:16,20160131 23:00,Westbound,North Ave & Damen
3229,72,1054,20160131 23:18,20160131 23:14,Westbound,North Ave & Damen
19263,72,1966,20160131 23:31,20160131 23:14,Eastbound,North Ave & California
12572,72,2023,20160131 23:36,20160131 23:14,Westbound,North Ave & Damen
3777,72,1966,20160131 23:33,20160131 23:29,Eastbound,North Ave & California
8911,72,2023,20160131 23:37,20160131 23:28,Westbound,North Ave & Damen
28859,72,8101,20160131 23:54,20160131 23:29,Eastbound,North Ave & California
10447,72,8101,20160131 23:54,20160131 23:44,Eastbound,North Ave & California
12572,72,1068,20160131 23:57,20160131 23:44,Westbound,North Ave & Damen
29256,72,1985,20160201 00:12,20160131 23:43,Eastbound,North Ave & California
1835,72,1068,20160201 00:00,20160131 23:58,Westbound,North Ave & Damen
15920,72,1985,20160201 00:13,20160131 23:59,Eastbound,North Ave & California
12578,72,1966,20160201 00:18,20160131 23:58,Westbound,North Ave & Damen
5875,72,1966,20160201 00:20,20160201 00:14,Westbound,North Ave & Damen
29083,72,2023,20160201 00:37,20160201 00:13,Eastbound,North Ave & California
12573,72,8101,20160201 00:39,20160201 00:14,Westbound,North Ave & Damen
8451,72,2023,20160201 00:37,20160201 00:29,Eastbound,North Ave & California
10280,72,8101,20160201 00:40,20160201 00:29,Westbound,North Ave & Damen
12572,72,1985,20160201 01:00,20160201 00:44,Westbound,North Ave & Damen
22719,72,1068,20160201 01:03,20160201 00:44,Eastbound,North Ave & California
2389,72,1985,20160201 01:02,20160201 00:59,Westbound,North Ave & Damen
3224,72,1068,20160201 01:03,20160201 00:59,Eastbound,North Ave & California
12572,72,2023,20160201 01:21,20160201 00:59,Westbound,North Ave & Damen
6214,72,2023,20160201 01:20,20160201 01:14,Westbound,North Ave & Damen
14746,72,1068,20160201 01:42,20160201 01:14,Westbound,North Ave & Damen
10444,72,2004,20160201 04:08,20160201 03:59,Eastbound,North Ave & California
12594,72,1969,20160201 04:13,20160201 03:59,Westbound,North Ave & Damen
2292,72,1969,20160201 04:17,20160201 04:15,Westbound,North Ave & Damen
21113,72,1162,20160201 04:32,20160201 04:14,Eastbound,North Ave & California
24075,72,2004,20160201 04:43,20160201 04:14,Westbound,North Ave & Damen
1231,52,1636,20160201 04:16,20160201 04:14,Northbound,California & Le Moyne
27479,52,1636,20160201 04:38,20160201 04:14,Southbound,California & Milwaukee (Blue Line)
5275,72,1162,20160201 04:34,20160201 04:29,Eastbound,North Ave & California
12578,72,2004,20160201 04:43,20160201 04:29,Westbound,North Ave & Damen
29139,72,1237,20160201 04:55,20160201 04:28,Eastbound,North Ave & California
6944,52,701,20160201 04:35,20160201 04:29,Northbound,California & Le Moyne
9886,52,1636,20160201 04:38,20160201 04:28,Southbound,California & Milwaukee (Blue Line)
33192,52,701,20160201 04:58,20160201 04:29,Southbound,California & Milwaukee (Blue Line)
12877,72,1237,20160201 04:57,20160201 04:44,Eastbound,North Ave & California
17538,72,1162,20160201 05:11,20160201 04:44,Westbound,North Ave & Damen
12431,52,1805,20160201 04:55,20160201 04:44,Northbound,California & Le Moyne
10026,52,701,20160201 04:58,20160201 04:44,Southbound,California & Milwaukee (Blue Line)
35101,52,1691,20160201 05:13,20160201 04:44,Northbound,California & Le Moyne
12109,72,1162,20160201 05:12,20160201 04:59,Westbound,North Ave & Damen
18397,72,1969,20160201 05:17,20160201 04:59,Eastbound,North Ave & California
16518,52,1691,20160201 05:13,20160201 04:59,Northbound,California & Le Moyne
19480,52,1805,20160201 05:18,20160201 04:59,Southbound,California & Milwaukee (Blue Line)
336,72,1969,20160201 05:15,20160201 05:14,Eastbound,North Ave & California
18737,72,8112,20160201 05:33,20160201 05:14,Eastbound,North Ave & California
13685,72,1237,20160201 05:37,20160201 05:14,Westbound,North Ave & Damen
5867,52,1805,20160201 05:20,20160201 05:14,Southbound,California & Milwaukee (Blue Line)
9224,52,1442,20160201 05:23,20160201 05:14,Northbound,California & Le Moyne
25033,52,1627,20160201 05:36,20160201 05:14,Northbound,California & Le Moyne
3225,72,8112,20160201 05:33,20160201 05:29,Eastbound,North Ave & California
8067,72,1237,20160201 05:38,20160201 05:28,Westbound,North Ave & Damen
19936,72,2004,20160201 05:48,20160201 05:29,Eastbound,North Ave & California
7258,52,1627,20160201 05:36,20160201 05:29,Northbound,California & Le Moyne
9886,52,1691,20160201 05:39,20160201 05:29,Southbound,California & Milwaukee (Blue Line)
18156,52,1442,20160201 05:54,20160201 05:29,Southbound,California & Milwaukee (Blue Line)
5935,72,2004,20160201 05:51,20160201 05:44,Eastbound,North Ave & California
12528,72,1969,20160201 05:58,20160201 05:44,Westbound,North Ave & Damen
19176,72,8144,20160201 06:02,20160201 05:44,Eastbound,North Ave & California
2002,52,1804,20160201 05:46,20160201 05:43,Northbound,California & Le Moyne
9826,52,1442,20160201 05:54,20160201 05:44,Southbound,California & Milwaukee (Blue Line)
11333,52,1187,20160201 05:56,20160201 05:45,Northbound,California & Le Moyne
5371,72,8144,20160201 06:04,20160201 05:59,Eastbound,North Ave & California
12651,72,8112,20160201 06:15,20160201 05:59,Westbound,North Ave & Damen
16436,72,1162,20160201 06:16,20160201 05:59,Eastbound,North Ave & California
9886,52,1627,20160201 06:08,20160201 05:58,Southbound,California & Milwaukee (Blue Line)
11617,52,1447,20160201 06:10,20160201 05:59,Northbound,California & Le Moyne
14963,52,1851,20160201 06:14,20160201 05:59,Northbound,California & Le Moyne
1251,72,8112,20160201 06:16,20160201 06:14,Westbound,North Ave & Damen
3769,72,1162,20160201 06:19,20160201 06:14,Eastbound,North Ave & California
13823,72,2011,20160201 06:30,20160201 06:14,Eastbound,North Ave & California
7212,52,1804,20160201 06:22,20160201 06:14,Southbound,California & Milwaukee (Blue Line)
9886,52,1187,20160201 06:35,20160201 06:14,Southbound,California & Milwaukee (Blue Line)
22395,52,1636,20160201 06:35,20160201 06:13,Northbound,California & Le Moyne
1858,72,2011,20160201 06:31,20160201 06:29,Eastbound,North Ave & California
3844,72,2004,20160201 06:34,20160201 06:29,Westbound,North Ave & Damen
10452,72,1063,20160201 06:40,20160201 06:27,Eastbound,North Ave & California
4008,52,1187,20160201 06:34,20160201 06:29,Southbound,California & Milwaukee (Blue Line)
5525,52,1636,20160201 06:34,20160201 06:28,Northbound,California & Le Moyne
14088,52,1093,20160201 06:41,20160201 06:27,Northbound,California & Le Moyne
6574,72,1237,20160201 06:52,20160201 06:44,Eastbound,North Ave & California
6136,72,8144,20160201 06:52,20160201 06:44,Westbound,North Ave & Damen
13907,72,2006,20160201 07:01,20160201 06:44,Eastbound,North Ave & California
1199,52,1447,20160201 06:46,20160201 06:44,Southbound,California & Milwaukee (Blue Line)
2553,52,701,20160201 06:47,20160201 06:44,Northbound,California & Le Moyne
10022,52,1851,20160201 06:58,20160201 06:43,Southbound,California & Milwaukee (Blue Line)
2707,72,1148,20160201 07:03,20160201 06:59,Eastbound,North Ave & California
6223,72,1162,20160201 07:06,20160201 06:59,Westbound,North Ave & Damen
9070,72,1969,20160201 07:10,20160201 06:59,Eastbound,North Ave & California
6367,52,1092,20160201 07:06,20160201 06:59,Northbound,California & Le Moyne
8531,52,1636,20160201 07:09,20160201 06:59,Southbound,California & Milwaukee (Blue Line)
16260,52,1805,20160201 07:17,20160201 06:59,Northbound,California & Le Moyne
2716,72,2008,20160201 07:18,20160201 07:14,Eastbound,North Ave & California
3784,72,2011,20160201 07:18,20160201 07:13,Westbound,North Ave & Damen
5259,72,8173,20160201 07:22,20160201 07:14,Eastbound,North Ave & California
1703,52,1805,20160201 07:16,20160201 07:14,Northbound,California & Le Moyne
5732,52,1093,20160201 07:21,20160201 07:13,Southbound,California & Milwaukee (Blue Line)
9467,52,1430,20160201 07:25,20160201 07:14,Northbound,California & Le Moyne
1223,72,1063,20160201 07:32,20160201 07:29,Westbound,North Ave & Damen
5260,72,1992,20160201 07:37,20160201 07:29,Eastbound,North Ave & California
7103,72,1237,20160201 07:38,20160201 07:29,Westbound,North Ave & Damen
1988,52,701,20160201 07:32,20160201 07:29,Southbound,California & Milwaukee (Blue Line)
2506,52,1660,20160201 07:33,20160201 07:29,Northbound,California & Le Moyne
9430,52,1092,20160201 07:44,20160201 07:29,Southbound,California & Milwaukee (Blue Line)
1316,72,8138,20160201 07:46,20160201 07:44,Eastbound,North Ave & California
1965,72,2006,20160201 07:47,20160201 07:44,Westbound,North Ave & Damen
6041,72,2004,20160201 07:53,20160201 07:44,Eastbound,North Ave & California
4797,52,1691,20160201 07:51,20160201 07:45,Northbound,California & Le Moyne
6173,52,1805,20160201 07:54,20160201 07:45,Southbound,California & Milwaukee (Blue Line)
12895,52,1632,20160201 08:00,20160201 07:44,Northbound,California & Le Moyne
2867,72,1415,20160201 08:04,20160201 07:59,Eastbound,North Ave & California
3179,72,1969,20160201 08:04,20160201 07:59,Westbound,North Ave & Damen
4599,72,1231,20160201 08:06,20160201 07:59,Eastbound,North Ave & California
1296,52,1632,20160201 08:00,20160201 07:59,Northbound,California & Le Moyne
4299,52,1095,20160201 08:04,20160201 07:58,Northbound,California & Le Moyne
4478,52,1430,20160201 08:06,20160201 07:59,Southbound,California & Milwaukee (Blue Line)
4164,72,8173,20160201 08:19,20160201 08:13,Westbound,North Ave & Damen
5357,72,1075,20160201 08:21,20160201 08:13,Eastbound,North Ave & California
4607,72,1416,20160201 08:21,20160201 08:14,Eastbound,North Ave & California
4448,52,1660,20160201 08:20,20160201 08:14,Southbound,California & Milwaukee (Blue Line)
8464,52,1627,20160201 08:24,20160201 08:14,Northbound,California & Le Moyne
9839,52,1691,20160201 08:27,20160201 08:13,Southbound,California & Milwaukee (Blue Line)
